,imdbId,Actor1,Actor2,Actor3,Actor4,Actor5,Actor6,Actor7,Actor8,Actor9,Actor10
4565,31885,Nora Gregor,Paulette Dubost,Mila Parély,Odette Talazac,Claire Gérard,Anne Mayen,Lise Elina,Marcel Dalio,Julien Carette,Roland Toutain
4566,47472,Howard Keel,Jeff Richards,Russ Tamblyn,Tommy Rall,Marc Platt,Matt Mattox,Jacques d'Amboise,Jane Powell,Julie Newmar,Nancy Kilgas
4567,89424,William Hurt,Raul Julia,Sonia Braga,José Lewgoy,Milton Gonçalves,Míriam Pires,Nuno Leal Maia,Fernando Torres,Patricio Bisso,Herson Capri
4568,74119,Dustin Hoffman,Robert Redford,Jack Warden,Martin Balsam,Hal Holbrook,Jason Robards,Jane Alexander,Meredith Baxter,Ned Beatty,Stephen Collins
4569,109129,Geena Davis,Stephen Rea,James Gandolfini,Aida Turturro,Philip Bosco,Jenny O'Hara,Michael Rispoli,Betty Miller,Susan Jaffe,Jeremy Collins
4570,115561,Romane Bohringer,Vincent Cassel,Jean-Philippe Écoffey,Monica Bellucci,Sandrine Kiberlain,Olivier Granier,Paul Pavel,Nelly Alard,Bruno Leonelli,Tateo Isaizaki
4571,267287,Malgorzata Foremniak,Wladyslaw Kowalski,Jerzy Gudejko,Dariusz Biskupski,Bartlomiej Swiderski,Katarzyna Bargielowska,Alicja Sapryk,Michal Breitenwald,Zuzanna Kasz,Adam Szyszkowski
4572,92603,Stéphane Audran,Bodil Kjer,Birgitte Federspiel,Jarl Kulle,Jean-Philippe Lafont,Bibi Andersson,Ghita Nørby,Asta Esper Hagen Andersen,Thomas Antoni,Gert Bastian
4573,103786,Charles Grodin,Bonnie Hunt,Dean Jones,Nicholle Tom,Christopher Castile,Sarah Rose Karr,Oliver Platt,Stanley Tucci,David Duchovny,Patricia Heaton
4574,106375,Charles Grodin,Bonnie Hunt,Nicholle Tom,Christopher Castile,Sarah Rose Karr,Debi Mazar,Chris Penn,Ashley Hamilton,Danny Masterson,Catherine Reitman
4575,101507,Hudhail Al-Amir,Lloyd Avery II,Angela Bassett,Miya McGhee,Lexie Bigham,Kenneth A. Brown,Nicole Brown,Ceal,Morris Chestnut,Darneicea Corley
4576,101516,Warren Beatty,Annette Bening,Harvey Keitel,Ben Kingsley,Elliott Gould,Joe Mantegna,Richard C. Sarafian,Bebe Neuwirth,Gian-Carlo Scandiuzzi,Wendy Phillips
4577,74256,Scott Baio,Florence Garland,Jodie Foster,John Cassisi,Martin Lev,Paul Murphy,Sheridan Earl Russell,Albin 'Humpty' Jenkins,Paul Chirelstein,Andrew Paul
4578,90859,Sylvester Stallone,Brigitte Nielsen,Reni Santoni,Andrew Robinson,Brian Thompson,John Herzfeld,Lee Garlington,Art LaFleur,Marco Rodríguez,Ross St. Phillip
4579,87909,Jennifer Connelly,Daria Nicolodi,Dalila Di Lazzaro,Patrick Bauchau,Donald Pleasence,Fiore Argento,Federica Mastroianni,Fiorenza Tessari,Mario Donatone,Francesca Ottaviani
4580,88967,Louise Lasser,Paul L. Smith,Brion James,Sheree J. Wilson,Edward R. Pressman,Bruce Campbell,Reed Birney,Richard Bright,Antonio Fargas,Hamid Dana
4581,85959,Graham Chapman,John Cleese,Terry Gilliam,Eric Idle,Terry Jones,Michael Palin,Carol Cleveland,Simon Jones,Patricia Quinn,Judy Loe
4582,65207,Richard Burton,Clint Eastwood,Mary Ure,Patrick Wymark,Michael Hordern,Donald Houston,Peter Barkworth,William Squire,Robert Beatty,Brook Williams
4583,88272,Clint Eastwood,Geneviève Bujold,Dan Hedaya,Alison Eastwood,Jenny Beck,Marco St. John,Rebecca Perle,Regina Richardson,Randi Brooks,Jamie Rose
4584,102945,Julia Roberts,Patrick Bergin,Kevin Anderson,Elizabeth Lawrence,Kyle Secor,Claudette Nevins,Tony Abatemarco,Marita Geraghty,Harley Venton,Nancy Fish
4585,110759,Jeremy Piven,Chris Young,Megan Ward,Jon Favreau,Alex Désert,Gale Mayron,Jake Grace,Darin Heames,Matt Ross,Stivi Paskoski
4586,100514,Clint Eastwood,Charlie Sheen,Raul Julia,Sonia Braga,Tom Skerritt,Lara Flynn Boyle,Pepe Serna,Marco Rodríguez,Pete Randall,Donna Mitchell
4587,87062,Clint Eastwood,Burt Reynolds,Jane Alexander,Madeline Kahn,Rip Torn,Irene Cara,Richard Roundtree,Tony Lo Bianco,William Sanderson,Nicholas Worth
4588,94138,Casey Siemaszko,Annie Ryan,Richard Tyson,Stacey Glick,Jonathan Wise,Jeffrey Tambor,Philip Baker Hall,John P. Ryan,Liza Morrow,Scott Tiler
4589,100928,Clint Eastwood,Jeff Fahey,Charlotte Cornwell,Norman Lumsden,George Dzundza,Edward Tudor-Pole,Roddy Maude-Roxby,Richard Warwick,John Rapley,Catherine Neilson
4590,91251,Aleksey Kravchenko,Olga Mironova,Liubomiras Laucevicius,Vladas Bagdonas,Jüri Lumiste,Viktors Lorencs,Kazimir Rabetsky,Evgeniy Tilicheev,G. Velts,V. Vasilyev
4591,210070,Emily Perkins,Katharine Isabelle,Kris Lemche,Mimi Rogers,Jesse Moss,Danielle Hampton,John Bourgeois,Peter Keleghan,Christopher Redman,Jimmy MacInnis
4592,79576,Candy Clark,Bo Hopkins,Ron Howard,Paul Le Mat,Mackenzie Phillips,Charles Martin Smith,Cindy Williams,Anna Bjorn,Richard Bradford,John Brent
4593,110169,Julia Sweeney,David Foley,Charles Rocket,Kathy Griffin,Julie Hayden,Timothy Stack,Mary Scheer,Beverly Leech,Larry Hankin,Kathy Najimy
4594,102768,Harrison Ford,Annette Bening,Michael Haley,Stanley Swerdlow,Julie Follansbee,Rebecca Miller,Bruce Altman,Elizabeth Wilson,Donald Moffat,Kamian Allen
4595,82000,Ian McCulloch,Louise Marleau,Marino Masé,Siegfried Rauch,Gisela Hahn,Carlo De Mejo,Carlo Monni,Nat Bush,Ettore Martini,Angelo Ragusa
4596,53593,Marguerite Chapman,Douglas Kennedy,James Griffith,Ivan Triesault,Boyd 'Red' Morgan,Cormel Daniel,Ed Erwin,Jonathan Ledford,Norman Smith,Patrick Cranshaw
4597,31593,Irene Dunne,Charles Boyer,Maria Ouspenskaya,Lee Bowman,Astrid Allwyn,Maurice Moscovitch,Mary Bayless,Scotty Beckett,Ferike Boros,Mary Bovard
4598,66344,Albert Finney,Edith Evans,Kenneth More,Laurence Naismith,Michael Medwin,David Collings,Anton Rodgers,Suzanne Neve,Frances Cuka,Derek Francis
4599,104695,Steve Martin,Debra Winger,Lolita Davidovich,Liam Neeson,Lukas Haas,Meat Loaf,Philip Seymour Hoffman,M.C. Gainey,LaChanze,Delores Hall
4600,104321,Brooke Adams,Ione Skye,Fairuza Balk,James Brolin,Robert Knepper,David Lansbury,Jacob Vargas,Donovan Leitch Jr.,Chris Mulkey,Laurie O'Brien
4601,61809,Robert Blake,Scott Wilson,John Forsythe,Paul Stewart,Gerald S. O'Loughlin,Jeff Corey,John Gallaudet,James Flavin,Charles McGraw,Will Geer
4602,92717,John Dye,Steven Lyon,Kim Delaney,Kathleen Wilhoite,Miles O'Keeffe,Morgan Fairchild,John Welsh,Josef Rainer,Richard Alexander,Steve Archer
4603,35575,James Cagney,Joan Leslie,Walter Huston,Richard Whorf,Irene Manning,George Tobias,Rosemary DeCamp,Jeanne Cagney,Frances Langford,George Barbier
4604,107692,Kôichi Yamadera,Emi Shinohara,Takeshi Aono,Osamu Saka,Daisuke Gôri,Ichirô Nagai,Ryûzaburô Ôtomo,Akimasa Ohmori,Gara Takashima,Katsuji Mori
4605,56291,Leon Niemczyk,Jolanta Umecka,Zygmunt Malanowicz,Anna Ciepielewska,Roman Polanski,,,,,
4606,102460,Christian Slater,Rodney Eastman,Costas Mandylor,Richard Grieco,Jeremy Schoenberg,Miles Perlich,Alan Charof,Patrick Dempsey,Anto Nolan,Andy Romano
4607,313443,Denzel Washington,Eva Mendes,Sanaa Lathan,Dean Cain,John Billingsley,Robert Baker,Alex Carter,Antoni Corone,Terry Loughlin,Nora Dunn
4608,332379,Jack Black,Adam Pascal,Lucas Papaelias,Chris Stack,Sarah Silverman,Mike White,Lucas Babin,Joan Cusack,Jordan-Claire Green,Veronica Afflerbach
4609,340377,Peter Dinklage,Paul Benjamin,Jase Blankfort,Paula Garcés,Josh Pais,Richard Kind,Bobby Cannavale,Patricia Clarkson,Lynn Cohen,Raven Goodwin
4610,335563,Kate Bosworth,Carrie Fisher,Val Kilmer,Kim Marriner,Dylan McDermott,Michael Pitt,Alexis Dziena,Karen LaKritz,Steve Cox,Josh Lucas
4611,340468,Anonymous,Maria Aparecida,Captain Batista,Luanna Belmon,Claudete Beltrana,Luciana Carvalho,Coelho,Damiana,Yvonne Bezerra de Mello,Julieta do Nacimento
4612,327056,Sean Penn,Tim Robbins,Kevin Bacon,Laurence Fishburne,Marcia Gay Harden,Laura Linney,Kevin Chapman,Tom Guiry,Emmy Rossum,Spencer Treat Clark
4613,317676,Jonathan Cherry,Tyron Leitso,Clint Howard,Ona Grauer,Ellie Cornell,Will Sanderson,Enuka Okuma,Kira Clavell,Sonya Salomaa,Michael Eklund
4614,138524,George Clooney,Catherine Zeta-Jones,Geoffrey Rush,Cedric The Entertainer,Edward Herrmann,Paul Adelstein,Richard Jenkins,Billy Bob Thornton,Julia Duffy,Jonathan Hadary
4615,266697,Uma Thurman,Lucy Liu,Vivica A. Fox,Daryl Hannah,David Carradine,Michael Madsen,Julie Dreyfus,Chiaki Kuriyama,Shin'ichi Chiba,Chia-Hui Liu
4616,313542,John Cusack,Gene Hackman,Dustin Hoffman,Rachel Weisz,Bruce Davison,Bruce McGill,Jeremy Piven,Nick Searcy,Stanley Anderson,Cliff Curtis
4617,324216,Jessica Biel,Jonathan Tucker,Erica Leerhsen,Mike Vogel,Eric Balfour,Andrew Bryniarski,R. Lee Ermey,David Dorfman,Lauren German,Terrence Evans
4618,311648,Katie Holmes,Derek Luke,Oliver Platt,Alison Pill,John Gallagher Jr.,Patricia Clarkson,Alice Drummond,Vitali Baganov,Lillias White,Isiah Whitlock Jr.
4619,339579,Takeshi Kaneshiro,Anne Suzuki,Kirin Kiki,Gorô Kishitani,Yukiko Okamoto,Mitsu Murata,Kisuke Iida,Kazuya Shimizu,Chiharu Kawai,Dean Harrington
4620,325055,David Birkin,Alison Bruce,Amira Casar,Daniel Craig,Blythe Danner,Lucy Davenport,Julian Firth,Jeremy Fowlds,Michael Gambon,Sarah Guyler
4621,312549,Cate Blanchett,Gerard McSorley,Ciarán Hinds,Brenda Fricker,Don Wycherley,Barry Barnes,Simon O'Driscoll,Emmet Bergin,Charlotte Bradley,Mark Lambert
4622,199626,Jennifer Jason Leigh,Meg Ryan,Michael Nuccio,Allison Nega,Dominick Aries,Susan Gardner,Sharrieff Pugh,Nick Damici,Heather Litteer,Daniel T. Booth
4623,294357,Angelina Jolie,Clive Owen,Teri Polo,Linus Roache,Noah Emmerich,Yorick van Wageningen,Timothy West,Kate Trotter,Jonathan Higgins,John Gausden
4624,316465,Cuba Gooding Jr.,Ed Harris,Alfre Woodard,S. Epatha Merkerson,Brent Sexton,Chris Mulkey,Sarah Drew,Riley Smith,Patrick Breen,Debra Winger
4625,306047,Pamela Anderson,Jenny McCarthy-Wahlberg,Marny Eng,Charlie Sheen,Simon Rex,Jianna Ballard,Jeremy Piven,Anna Faris,Timothy Stack,Elaine Klimaszewski
4626,328880,Joaquin Phoenix,Jeremy Suarez,Jason Raize,Rick Moranis,Dave Thomas,D.B. Sweeney,Joan Copeland,Michael Clarke Duncan,Harold Gould,Paul Christie
4627,363589,Alex Frost,Eric Deulen,John Robinson,Elias McConnell,Jordan Taylor,Carrie Finn,Nicole George,Brittany Mountain,Alicia Miles,Kristen Hicks
4628,64505,Michael Caine,Noël Coward,Benny Hill,Raf Vallone,Tony Beckley,Rossano Brazzi,Margaret Blye,Irene Handl,John Le Mesurier,Fred Emney
4629,313670,Martin Compston,William Ruane,Annmarie Fulton,Michelle Abercromby,Michelle Coulter,Gary McCormack,Tommy McKee,Calum McAlees,Robert Rennie,Martin McCardie
4630,92532,Kathy Ireland,William R. Moses,Richard Haines,Don Michael Paul,Thom Mathews,Janie du Plessis,Simon Poland,Linda Kerridge,Kristen Trucksess,Lochner de Kock
4631,165832,Matthew Edison,Paul Brogren,Wayne Robson,Gary Oldman,Michael J. Fox,James Marsden,Melyssa Ade,John Bourgeois,Roz Michaels,Amy Stewart
4632,325655,Angelica Lee,Lawrence Chou,Jinda Duangtoy,Yut Lai So,Candy Lo,Edmund Chen,Yin Ping Ko,Florence Wu,Wisarup Annuar,Yuet Siu Wong
4633,38661,Larry Parks,Evelyn Keyes,William Demarest,Bill Goodwin,Ludwig Donath,Scotty Beckett,Tamara Shayne,Jo-Carroll Dennison,John Alexander,Ernest Cossart
4634,34409,Fred Astaire,Rita Hayworth,Robert Benchley,John Hubbard,Osa Massen,Frieda Inescort,Guinn 'Big Boy' Williams,Donald MacBride,Cliff Nazarro,Marjorie Gateson
4635,48956,Kamala Adhikari,Rani Bala,Lalchand Banerjee,Kali Bannerjee,Kanu Bannerjee,Karuna Bannerjee,Panchanan Bhattacharya,Debabrata Chakraborty,Harendrakumar Chakravarti,Hemanta Chatterjee
4636,65531,Alain Delon,Bourvil,Gian Maria Volontè,Yves Montand,Paul Crauchet,Paul Amiot,Pierre Collet,André Ekyan,Jean-Pierre Posier,François Périer
4637,308383,Anthony Hopkins,Nicole Kidman,Ed Harris,Gary Sinise,Wentworth Miller,Jacinda Barrett,Harry Lennix,Clark Gregg,Anna Deavere Smith,Lizan Mitchell
4638,323944,Hayden Christensen,Peter Sarsgaard,Chloë Sevigny,Rosario Dawson,Melanie Lynskey,Hank Azaria,Steve Zahn,Mark Blum,Simone-Élise Girard,Chad Donella
4639,242653,Mary Alice,Tanveer K. Atwal,Helmut Bakaitis,Kate Beahan,Francine Bell,Monica Bellucci,Rachel Blackman,Henry Blasingame,Ian Bliss,David Bowers
4640,363510,Hugo Chávez,Pedro Carmona,Jesse Helms,Colin Powell,George Tenet,,,,,
4641,319343,Will Ferrell,James Caan,Bob Newhart,Edward Asner,Mary Steenburgen,Zooey Deschanel,Daniel Tay,Faizon Love,Peter Dinklage,Amy Sedaris
4642,379713,Shawn Barron,Fred Basse,Layne Beachley,Ken Bradshaw,Carlos Burle,Taj Burrow,Nick Carroll,Jeff Clark,Ken Collins,Sean Collins
4643,155722,Erika Marozsán,Joachim Król,Ben Becker,Stefano Dionisi,András Bálint,Géza Boros,Péter Schmidt,Rolf Becker,Ilse Zielstorff,Ferenc Bács
4644,314331,Bill Nighy,Gregor Fisher,Rory MacGregor,Colin Firth,Sienna Guillory,Liam Neeson,Emma Thompson,Lulu Popplewell,Kris Marshall,Heike Makatsch
4645,101862,Steve Martin,Diane Keaton,Kimberly Williams-Paisley,Kieran Culkin,George Newbern,Martin Short,BD Wong,Peter Michael Goetz,Kate McGregor-Stewart,Carmen Hayward
4646,373175,Edmund Bacon,Edwina Pattison Daniels,Balkrishna Doshi,Frank Gehry,Philip Johnson,Louis Kahn,Nathaniel Kahn,Sue Ann Kahn,Haym Richard Katz,Teddy Kollek
4647,318155,Brendan Fraser,Jenna Elfman,Steve Martin,Timothy Dalton,Heather Locklear,Joan Cusack,Bill Goldberg,Don Stanton,Dan Stanton,Dick Miller
4648,311113,Russell Crowe,Paul Bettany,James D'Arcy,Edward Woodall,Chris Larkin,Max Pirkis,Jack Randall,Max Benitz,Lee Ingleby,Richard Pates
4649,343121,Tupac Shakur,Rappin' 4-Tay,Conrad Bain,Bill Bellamy,William J. Bennett,Todd Bridges,Pat Buchanan,James Cagney,Connie Chung,Eldridge Cleaver
4650,321442,Jon Favreau,Joey Lauren Adams,Bud Cort,Jon Gries,Daryl Hannah,Adam Beach,Gary Farmer,Rachael Leigh Cook,Brent Briscoe,Melora Walters
4651,338188,Tommy Lee Jones,Cate Blanchett,Evan Rachel Wood,Jenna Boyd,Aaron Eckhart,Val Kilmer,Sergio Calderón,Eric Schweig,Steve Reevis,Jay Tavare
4652,312528,Mike Myers,Alec Baldwin,Kelly Preston,Dakota Fanning,Spencer Breslin,Amy Hill,Sean Hayes,Danielle C. Ryan,Taylor Rice,Brittany Oaks
4653,348836,Halle Berry,Robert Downey Jr.,Charles S. Dutton,John Carroll Lynch,Bernard Hill,Penélope Cruz,Dorian Harewood,Bronwen Mantel,Kathleen Mackey,Matthew G. Taylor
4654,315733,Sean Penn,Naomi Watts,Danny Huston,Carly Nahon,Claire Pakis,Benicio Del Toro,Nick Nichols,Charlotte Gainsbourg,John Rubinstein,Eddie Marsan
4655,338135,Rémy Girard,Stéphane Rousseau,Marie-Josée Croze,Marina Hands,Dorothée Berryman,Johanne-Marie Tremblay,Pierre Curzi,Yves Jacques,Louise Portal,Dominique Michel
4656,307987,Billy Bob Thornton,Tony Cox,Brett Kelly,Lauren Graham,Lauren Tom,Bernie Mac,John Ritter,Ajay Naidu,Lorna Scott,Harrison Bieker
4657,338094,Eddie Murphy,Terence Stamp,Nathaniel Parker,Marsha Thomason,Jennifer Tilly,Wallace Shawn,Dina Spybey-Waters,Marc John Jefferies,Aree Davis,Jim Doughan
4658,300556,Paul Walker,Frances O'Connor,Gerard Butler,Billy Connolly,David Thewlis,Anna Friel,Neal McDonough,Matt Craven,Ethan Embry,Michael Sheen
4659,104237,Jeremy Irons,Juliette Binoche,Miranda Richardson,Rupert Graves,Ian Bannen,Peter Stormare,Gemma Clarke,Julian Fellowes,Leslie Caron,Tony Doyle
4660,334029,Catherine Borek,Karen Greene,Ebony Starr Norwood-Brown,Archy Posada,Armia Robinson,Jackie Oliver,Christopher Patterson,Jose Perez,,
4661,293088,Velda Bontrager,Mark Bontrager,Dewayne Chupp,Dylan Cole,Matt Eash,Sally Fisher,Marty Fry,John Groff,Lisa Groff,Andy Herschberger
4662,312848,George W. Bush,R.G. Ratcliffe,Wayne Slater,Richard Wolffe,Alexandra Pelosi,Karl Rove,Karen Hughes,Trent Gegax,Nancy Harmeyer,Brooks Kraft
4663,99365,Liam Neeson,Frances McDormand,Colin Friels,Larry Drake,Nelson Mashita,Jessie Lawrence Ferguson,Rafael H. Robledo,Dan Hicks,Ted Raimi,Dan Bell
4664,37635,Mervyn Johns,Roland Culver,Mary Merrall,Googie Withers,Frederick Valk,Anthony Baird,Sally Ann Howes,Robert Wyndham,Judy Kelly,Miles Malleson
4665,85426,Pierre Jolivet,Jean Bouise,Fritz Wepper,Jean Reno,Christiane Krüger,Maurice Lamy,Pierre Carrive,Jean-Michel Castanié,Michel Doset,Bernard Havet
4666,50307,Spencer Tracy,Katharine Hepburn,Gig Young,Joan Blondell,Dina Merrill,Sue Randall,Neva Patterson,Harry Ellerbe,Nicholas Joy,Diane Jergens
4667,101829,Jean-Marc Barr,Barbara Sukowa,Udo Kier,Ernst-Hugo Järegård,Erik Mørk,Jørgen Reenberg,Henning Jensen,Eddie Constantine,Max von Sydow,Benny Poulsen
4668,104265,Richard Gere,Kim Basinger,Uma Thurman,Eric Roberts,Paul Guilfoyle,Keith David,Robert Harper,Agustin Rodriguez,Rita Zohar,George Murdock
4669,99615,Marlon Brando,Matthew Broderick,Bruno Kirby,Penelope Ann Miller,Frank Whaley,Jon Polito,Paul Benedict,Richard Gant,Kenneth Welsh,Pamela Payton-Wright
4670,119167,Susanne Lothar,Ulrich Mühe,Arno Frisch,Frank Giering,Stefan Clapczynski,Doris Kunstmann,Christoph Bantzer,Wolfgang Glück,Susanne Meneghel,Monika von Zallinger
4671,102943,Richard Linklater,Rudy Basquez,Jean Caffeine,Jan Hockey,Stephan Hockey,Mark James,Samuel Dietert,Bob Boyd,Terrence Kirk,Keith McCormack
4672,86567,Matthew Broderick,Dabney Coleman,John Wood,Ally Sheedy,Barry Corbin,Juanin Clay,Kent Williams,Dennis Lipscomb,Joe Dorsey,Irving Metzman
4673,48452,Hanne Aagesen,Kirsten Andreasen,Sylvia Eckhausen,Birgitte Federspiel,Ejner Federspiel,Ann Elisabeth Groth,Emil Hass Christensen,Cay Kristiansen,Preben Lerdorff Rye,Henrik Malberg
4674,43686,Georges Poujouly,Brigitte Fossey,Amédée,Laurence Badie,Madeleine Barbulée,Suzanne Courtal,Lucien Hubert,Jacques Marin,Marcel Mérovée,Violette Monnier
4675,36969,Orson Welles,Joan Fontaine,Margaret O'Brien,Peggy Ann Garner,John Sutton,Sara Allgood,Henry Daniell,Agnes Moorehead,Aubrey Mather,Edith Barrett
4676,27075,Ronald Colman,Elizabeth Allan,Edna May Oliver,Reginald Owen,Basil Rathbone,Blanche Yurka,Henry B. Walthall,Donald Woods,Walter Catlett,Fritz Leiber
4677,19254,Maria Falconetti,Eugene Silvain,André Berley,Maurice Schutz,Antonin Artaud,Michel Simon,Jean d'Yd,Louis Ravet,Armand Lurville,Jacques Arnna
4678,16641,Ramon Novarro,Francis X. Bushman,May McAvoy,Betty Bronson,Claire McDowell,Kathleen Key,Carmel Myers,Nigel De Brulier,Mitchell Lewis,Leo White
4679,10323,Werner Krauss,Conrad Veidt,Friedrich Feher,Lil Dagover,Hans Heinrich von Twardowski,Rudolf Lettinger,Rudolf Klein-Rogge,Hans Lanser-Ludolff,Henri Peters-Arnolds,Ludwig Rex
4680,85615,William Hurt,Lee Marvin,Brian Dennehy,Ian Bannen,Joanna Pacula,Michael Elphick,Richard Griffiths,Rikki Fulton,Alexander Knox,Alexei Sayle
4681,79240,Sean Connery,Donald Sutherland,Lesley-Anne Down,Alan Webb,Malcolm Terris,Robert Lang,Michael Elphick,Wayne Sleep,Pamela Salem,Gabrielle Lloyd
4682,109951,Shirley MacLaine,Nicolas Cage,Austin Pendleton,Edward Albert,James Rebhorn,Richard Griffiths,John Roselius,David Graf,Don Yesso,James Lally
4683,91167,Barbara Hershey,Carrie Fisher,Michael Caine,Mia Farrow,Dianne Wiest,Maureen O'Sullivan,Lloyd Nolan,Max von Sydow,Woody Allen,Lewis Black
4684,102004,Michael J. Fox,James Woods,Stephen Lang,Annabella Sciorra,John Capodice,Luis Guzmán,LL Cool J,Mary Mara,Delroy Lindo,Conrad Roberts
4685,102034,Christopher Lambert,Sean Connery,Virginia Madsen,Michael Ironside,Allan Rich,John C. McGinley,Phillip Brock,Rusty Schwimmer,Ed Trucco,Steven Grives
4686,104427,Jack Nicholson,Danny DeVito,Armand Assante,J.T. Walsh,John C. Reilly,Frank Whaley,Kevin Anderson,John P. Ryan,Robert Prosky,Natalija Nogulich
4687,107148,Kathleen Turner,Tommy Lee Jones,Asha Menina,Shiloh Strong,Esther Rolle,Park Overall,Michael Horse,Anne Pitoniak,Joaquín Martínez,Jacqueline Cassell
4688,104452,Steve Martin,Goldie Hawn,Dana Delany,Julie Harris,Donald Moffat,Peter MacNicol,Richard B. Shull,Laurel Cronin,Roy Cooper,Christopher Durang
4689,102070,Bruce Willis,Danny Aiello,Andie MacDowell,James Coburn,Richard E. Grant,Sandra Bernhard,Donald Burton,Don Harvey,David Caruso,Andrew Bryniarski
4690,77745,Donald Sutherland,Brooke Adams,Jeff Goldblum,Veronica Cartwright,Leonard Nimoy,Art Hindle,Lelia Goldoni,Kevin McCarthy,Don Siegel,Tom Luddy
4691,99938,Arnold Schwarzenegger,Penelope Ann Miller,Pamela Reed,Linda Hunt,Richard Tyson,Carroll Baker,Joseph Cousins,Christian Cousins,Cathy Moriarty,Park Overall
4692,102216,John Goodman,Peter O'Toole,John Hurt,Camille Coduri,Richard Griffiths,Leslie Phillips,James Villiers,Joely Richardson,Niall O'Brien,Julian Glover
4693,102266,Bruce Willis,Damon Wayans,Chelsea Field,Noble Willingham,Taylor Negron,Danielle Harris,Halle Berry,Bruce McGill,Badja Djola,Kim Coates
4694,70849,Marlon Brando,Maria Schneider,Maria Michi,Giovanna Galletti,Gitt Magrini,Catherine Allégret,Luce Marquand,Marie-Hélène Breillat,Catherine Breillat,Dan Diament
4695,104756,Nick Nolte,Susan Sarandon,Peter Ustinov,Kathleen Wilhoite,Gerry Bamman,Margo Martindale,James Rebhorn,Ann Hearn,Maduka Steady,Mary Wakio
4696,101316,Jeanne Moreau,Jane March,Tony Ka Fai Leung,Frédérique Meininger,Arnaud Giovaninetti,Melvil Poupaud,Lisa Faulkner,Xiem Mang,Philippe Le Dem,Ann Schaufuss
4697,100201,Jim Belushi,Linda Hamilton,Michael Caine,Jon Lovitz,Hart Bochner,Bill McCutcheon,Rene Russo,Jay O. Sanders,Maury Chaykin,Pat Corley
4698,48424,Robert Mitchum,Shelley Winters,Lillian Gish,James Gleason,Evelyn Varden,Peter Graves,Don Beddoe,Billy Chapin,Sally Jane Bruce,Gloria Castillo
4699,102598,John Candy,Maureen O'Hara,Ally Sheedy,Kevin Dunn,Milo O'Shea,Bert Remsen,Anthony Quinn,Jim Belushi,Joe Greco,Marvin J. McIntyre
4700,93692,Sylvester Stallone,Robert Loggia,Susan Blakely,Rick Zumwalt,David Mendenhall,Chris McCarty,Terry Funk,Bob Beattie,Allan Graf,Magic Schwarz
4701,105104,Wesley Snipes,Bruce Payne,Tom Sizemore,Alex Datcher,Bruce Greenwood,Robert Hooks,Elizabeth Hurley,Michael Horse,Marc Macaulay,Ernie Lively
4702,100404,Harrison Ford,Brian Dennehy,Raul Julia,Bonnie Bedelia,Paul Winfield,Greta Scacchi,John Spencer,Joe Grifasi,Tom Mardirosian,Anna Maria Horsford
4703,93793,Willie,Okko,Karanja,Luke,Harry,Arthur,Ciafu,Lucy,Lulu,Mousie
4704,102721,Hugo Weaving,Geneviève Picot,Russell Crowe,Heather Mitchell,Jeffrey Walker,Daniel Pollock,Frankie J. Holden,Frank Gallacher,Saskia Post,Belinda Davey
4705,266308,Tatsuya Fujiwara,Aki Maeda,Tarô Yamamoto,Chiaki Kuriyama,Takashi Tsukamoto,Sôsuke Takaoka,Yukihiro Kotani,Eri Ishikawa,Sayaka Kamiya,Takayo Mimura
4706,107156,Ah-Lei Gua,Sihung Lung,May Chin,Winston Chao,Mitchell Lichtenstein,Dion Birney,Jeanne Kuo Chang,Paul Chen,Chung-Wei Chou,Yun Chung
4707,73650,Paolo Bonacelli,Giorgio Cataldi,Uberto Paolo Quintavalle,Aldo Valletti,Caterina Boratto,Elsa De Giorgi,Hélène Surgère,Sonia Saviange,Sergio Fascetti,Bruno Musso
4708,102443,Peter Berg,Kevin Dillon,Arye Gross,Ethan Hawke,Gary Sinise,Frank Whaley,John C. McGinley,Larry Joshua,David Jensen,Curt Lowens
